,Freeze,LR,KFold,bbox/AP,bbox/AP50,bbox/AP75,bbox/APl,bbox/APm,bbox/APs,segm/AP,segm/AP50,segm/AP75,segm/APl,segm/APm,segm/APs,mask_rcnn/accuracy,mask_rcnn/false_negative,mask_rcnn/false_positive
0,1,0.01,,39.86935709350615,60.684657520881196,44.92958302715846,45.797993366004924,11.314507745852387,46.56277056277056,40.65491435698506,61.70540809543668,44.525584492491895,47.62716453910579,9.46985451410095,39.332454984628896,0.9199232319201123,0.06687644231713248,0.08787310869194949
0,1,0.005,,47.88326895093815,69.33769591653949,53.649383649942806,53.900128803269375,15.6639209930398,71.06666666666666,48.311135338022886,71.13933729667478,52.989655958838625,55.15719350671873,12.786645812266768,63.27380952380952,0.9268385961110222,0.0646881016821667,0.07930412572135477
0,1,0.0025,,49.22773656830468,70.60640496084861,55.5056853294231,55.85119635070242,13.350081026735182,82.0,49.32960312604358,72.35976423176602,54.16943036247225,56.76646065417525,10.726728799697668,84.0,0.9342452940712638,0.054460875892821094,0.07274034557092098
0,1,0.001,,50.9378573371699,72.00858803918004,58.184192857292416,57.9357359642715,12.703897978874096,78.66666666666666,50.9611010489621,73.85763836421425,56.269821972264836,58.88805586312321,9.801329432580916,90.0,0.927001405768193,0.06517639541227327,0.08310560992816587
0,2,0.01,,45.386214310184656,66.88947665985926,51.35613100567243,52.40766351205043,10.0037293047154,60.666666666666664,46.57068338539258,68.27783414560469,51.25062522164369,54.56331158225193,8.47766345167178,50.6,0.9305916503985621,0.05609375736326192,0.07642190886610457
0,2,0.005,,47.84986556438646,69.4988344927912,53.934349815758864,54.42323161992815,12.56267431025365,74.00000000000001,48.68246229480375,71.24727563751364,53.74111216591168,56.099003845406756,10.481713898406916,87.33333333333334,0.9321829559619907,0.059470940913870764,0.0766996313164244
0,2,0.0025,,51.16552851312277,72.69160674863159,58.36485409645921,58.04879969151689,13.286631737575737,81.33333333333334,51.753557595615575,74.37635848453759,57.24036779969997,59.43541932559376,10.899712084949211,90.0,0.9291548122106141,0.05685202519181141,0.07667832627074346
0,2,0.001,,51.178587275888276,72.03644631931984,58.00549912863047,58.22945279561027,12.495596743933296,78.66666666666666,51.05997507563237,73.83875655725906,56.55419881169198,58.99352665890791,9.552733523300123,90.0,0.9282297637116574,0.0627437896649599,0.07974004566687047
0,3,0.01,,45.38248189268016,66.63695586748715,51.916175019598384,52.4126668817659,9.503263701186683,68.59259259259258,47.011875708859876,68.13349271544935,51.715078864218526,54.979435999535966,8.166763814212564,70.63194444444444,0.9265650344993702,0.0600351003460695,0.08012053386086672
0,3,0.005,,48.146886638712445,69.6938362112862,54.797121378266276,55.26193801055781,10.252098570130373,82.66666666666666,49.2540429444159,71.35864811882612,54.55164518528412,57.296392363874794,8.39170328270621,90.0,0.93098584460336,0.05999243023782602,0.07462147027566746
0,3,0.0025,,49.60420142799399,70.74406769154811,56.48766277904622,56.74984318882905,10.795030606658162,78.66666666666666,50.12494499607247,72.56277613484006,55.40453893450009,58.12331623601558,8.645571012417463,90.0,0.9318998382636267,0.06028577776287582,0.07287035318491455
0,3,0.001,,49.70619694395144,70.51290169071224,56.24572593511846,56.94902535856632,10.650581124543582,81.33333333333333,49.963715654418436,72.3684138994009,54.97186678580848,58.209124559393864,8.213777781299333,90.0,0.9271043148630916,0.0653110610368091,0.08137007400257067
0,4,0.01,,45.56563887325411,67.26944740041041,51.619519074950475,52.80005746064869,8.863397209073339,84.0,47.806210802309394,69.14137228031244,52.56299730146687,56.126902460490484,7.5001200331442615,87.66666666666666,0.92841776148235,0.06140914060125711,0.08002837911640599
0,4,0.005,,46.425275032555106,68.18706493794619,52.56267448709637,53.60247968456183,9.241482338100463,73.33333333333333,48.245743301436846,70.33965958171487,53.28305156028525,56.445057007638965,7.7382649166924775,78.38095238095238,0.9294474639524782,0.05925391486558194,0.07808254168337
